acc                                                         
time,z_velocity @ 15934119,z_velocity @ 15935261,z_velocity @ 15937105,z_velocity @ 15939050,
    5.8700001240e-01,    7.3178005219e-01,    1.4466007948e+00,   -3.9692070484e+00,   -3.0283591747e+00,
    5.8899998665e-01,    1.0851141214e+00,    1.9644839764e+00,   -4.8745517731e+00,   -3.7111678123e+00,
    5.9200000763e-01,    1.6224535704e+00,    2.6198654175e+00,   -5.0869212151e+00,   -3.7728791237e+00,
    5.9399998188e-01,    2.0045628548e+00,    2.9682619572e+00,   -4.2875018120e+00,   -3.0331902504e+00,
    5.9700000286e-01,    2.7412273884e+00,    3.5180401802e+00,   -2.1523737907e+00,   -1.1770930290e+00,
    5.9899997711e-01,    3.4249861240e+00,    4.0437784195e+00,   -8.1315732002e-01,   -6.0986775905e-02,
    6.0199999809e-01,    4.8048319817e+00,    5.2436280251e+00,   -1.3232076168e-01,    3.9451918006e-01,
    6.0399997234e-01,    5.8102617264e+00,    6.2094492912e+00,   -1.0435771942e+00,   -5.3018712997e-01,
    6.0699999332e-01,    6.7943968773e+00,    7.2528867722e+00,   -4.4584503174e+00,   -3.7691648006e+00,
    6.0900002718e-01,    6.5974068642e+00,    7.1330094337e+00,   -7.6295485497e+00,   -6.7622046471e+00,
    6.1199998856e-01,    4.3187475204e+00,    4.9278407097e+00,   -1.2556767464e+01,   -1.1493603706e+01,
    6.1400002241e-01,    1.3229751587e+00,    1.9017722607e+00,   -1.5275817871e+01,   -1.4214042664e+01,
    6.1699998379e-01,   -5.0334982872e+00,   -4.6561870575e+00,   -1.7803155899e+01,   -1.7004039764e+01,
    6.1900001764e-01,   -1.0033015251e+01,   -9.8812522888e+00,   -1.8472330093e+01,   -1.8000673294e+01,
    6.2199997902e-01,   -1.7696395874e+01,   -1.7942396164e+01,   -1.8801691055e+01,   -1.8920450211e+01,
    6.2400001287e-01,   -2.2410026550e+01,   -2.2900037766e+01,   -1.9362215042e+01,   -1.9838144302e+01,
    6.2699997425e-01,   -2.8309404373e+01,   -2.9040506363e+01,   -2.1968061447e+01,   -2.2767601013e+01,
    6.2900000811e-01,   -3.1235467911e+01,   -3.2007007599e+01,   -2.5258817673e+01,   -2.6072061539e+01,
    6.3200002909e-01,   -3.3842166901e+01,   -3.4484573364e+01,   -3.1851064682e+01,   -3.2382869720e+01,
    6.3400000334e-01,   -3.4318176270e+01,   -3.4768127441e+01,   -3.6328125000e+01,   -3.6523227692e+01,
    6.3700002432e-01,   -3.3347362518e+01,   -3.3410629272e+01,   -4.1186771393e+01,   -4.0789760590e+01,
    6.3899999857e-01,   -3.1775882721e+01,   -3.1553659439e+01,   -4.2281234741e+01,   -4.1507202148e+01,
    6.4200001955e-01,   -2.8391916275e+01,   -2.7763008118e+01,   -3.9969394684e+01,   -3.8757938385e+01,
    6.4399999380e-01,   -2.5665327072e+01,   -2.4808521271e+01,   -3.6020576477e+01,   -3.4631538391e+01,
    6.4700001478e-01,   -2.1262647629e+01,   -2.0158349991e+01,   -2.7981691360e+01,   -2.6488401413e+01,
    6.4899998903e-01,   -1.8430967331e+01,   -1.7233423233e+01,   -2.2540128708e+01,   -2.1058120728e+01,
    6.5200001001e-01,   -1.4726339340e+01,   -1.3503016472e+01,   -1.6502145767e+01,   -1.5099008560e+01,
    6.5399998426e-01,   -1.2704411507e+01,   -1.1542726517e+01,   -1.4822644234e+01,   -1.3486583710e+01,
    6.5700000525e-01,   -1.0138182640e+01,   -9.1952581406e+00,   -1.5937638283e+01,   -1.4722998619e+01,
    6.5899997950e-01,   -8.5004653931e+00,   -7.7938756943e+00,   -1.8145347595e+01,   -1.7059553146e+01,
    6.6200000048e-01,   -5.7354979515e+00,   -5.5209236145e+00,   -2.0698177338e+01,   -1.9972434998e+01,
    6.6399997473e-01,   -3.5206348896e+00,   -3.6994295120e+00,   -2.0279989243e+01,   -1.9929368973e+01,
    6.6699999571e-01,    5.7505436242e-02,   -6.6379719973e-01,   -1.6498258591e+01,   -1.6761936188e+01,
    6.6900002956e-01,    2.1226606369e+00,    1.1764194965e+00,   -1.3151959419e+01,   -1.3714099884e+01,
    6.7199999094e-01,    3.9681618214e+00,    2.9563658237e+00,   -8.0711336136e+00,   -8.8237361908e+00,
    6.7400002480e-01,    4.1961112022e+00,    3.2657635212e+00,   -4.0637626648e+00,   -4.8595528603e+00,
    6.7699998617e-01,    3.1753251553e+00,    2.4246225357e+00,    3.1429760456e+00,    2.2605900764e+00,
    6.7900002003e-01,    1.7012608051e+00,    1.0677812099e+00,    7.4076123238e+00,    6.4609236717e+00,
    6.8199998140e-01,   -1.0943756104e+00,   -1.6137963533e+00,    1.0967090607e+01,    9.9447793961e+00,
    6.8400001526e-01,   -2.6519951820e+00,   -3.1997499466e+00,    1.1994956970e+01,    1.0870841980e+01,
    6.8699997663e-01,   -3.3321144581e+00,   -4.1688752174e+00,    1.4083967209e+01,    1.2580803871e+01,
    6.8900001049e-01,   -2.3579058647e+00,   -3.5261571407e+00,    1.6496812820e+01,    1.4606698036e+01,
    6.9199997187e-01,    8.6640268564e-01,   -8.2610428333e-01,    2.0426462173e+01,    1.7986869812e+01,
    6.9400000572e-01,    3.7078235149e+00,    1.7835340500e+00,    2.2145803452e+01,    1.9531860352e+01,
    6.9700002670e-01,    8.0870752335e+00,    6.1477818489e+00,    2.2824033737e+01,    2.0389074326e+01,
    6.9900000095e-01,    1.0493637085e+01,    8.7996072769e+00,    2.2072940826e+01,    2.0058771133e+01,
    7.0200002193e-01,    1.2330892563e+01,    1.1327427864e+01,    1.9499147415e+01,    1.8443639755e+01,
    7.0399999619e-01,    1.2051872253e+01,    1.1617478371e+01,    1.7436138153e+01,    1.7082187653e+01,
    7.0700001717e-01,    9.5671453476e+00,    9.9100008011e+00,    1.5299722672e+01,    1.5774467468e+01,
    7.0899999142e-01,    6.9984145164e+00,    7.6913204193e+00,    1.5014173508e+01,    1.5759212494e+01,
    7.1200001240e-01,    2.9823219776e+00,    3.8665699959e+00,    1.5894595146e+01,    1.6588514328e+01,
    7.1399998665e-01,    9.2049628496e-01,    1.7360724211e+00,    1.6594644547e+01,    1.7034944534e+01,
    7.1700000763e-01,   -3.2437381148e-01,    2.1284922957e-01,    1.6581850052e+01,    1.6533212662e+01,
    7.1899998188e-01,    2.9962575436e-01,    6.2193876505e-01,    1.5349496841e+01,    1.5036841393e+01,
    7.2200000286e-01,    3.1590805054e+00,    3.2439472675e+00,    1.1401647568e+01,    1.0951660156e+01,
    7.2399997711e-01,    5.8417906761e+00,    5.8726515770e+00,    7.5578474998e+00,    7.2292890549e+00,
    7.2699999809e-01,    9.8439807892e+00,    9.9644870758e+00,    9.9456125498e-01,    1.1182259321e+00,
    7.2899997234e-01,    1.1833935738e+01,    1.2100730896e+01,   -3.0451235771e+00,   -2.5238621235e+00,
    7.3199999332e-01,    1.3075568199e+01,    1.3605099678e+01,   -6.9806966782e+00,   -5.9101748466e+00,
    7.3400002718e-01,    1.2591851234e+01,    1.3266576767e+01,   -7.5370402336e+00,   -6.2374987602e+00,
    7.3699998856e-01,    1.0101366043e+01,    1.0884077072e+01,   -5.5837187767e+00,   -4.2233333588e+00,
    7.3900002241e-01,    7.5901813507e+00,    8.3631944656e+00,   -3.4057300091e+00,   -2.1679971218e+00,
    7.4199998379e-01,    3.5152683258e+00,    4.1709456444e+00,   -7.3863983154e-01,    1.8032132089e-01,
    7.4400001764e-01,    1.3087522984e+00,    1.8299574852e+00,    1.0057447851e-01,    7.7184844017e-01,
    7.4699997902e-01,   -1.8114267290e-01,    7.1216404438e-02,    6.7262835801e-02,    3.7068155408e-01,
    7.4900001287e-01,    2.9408919811e-01,    3.3788824081e-01,   -5.4564660788e-01,   -4.6052235365e-01,
    7.5199997425e-01,    2.7369644642e+00,    2.4531908035e+00,   -1.9167598486e+00,   -2.0979979038e+00,
    7.5400000811e-01,    4.8713970184e+00,    4.3702940941e+00,   -2.7096328735e+00,   -3.0420100689e+00,
    7.5700002909e-01,    7.5177488327e+00,    6.7082962990e+00,   -2.8760092258e+00,   -3.4422643185e+00,
    7.5900000334e-01,    8.2520093918e+00,    7.2682290077e+00,   -2.0963103771e+00,   -2.8326113224e+00,
    7.6200002432e-01,    7.2899265289e+00,    6.1520514488e+00,   -4.3222522363e-03,   -9.6676558256e-01,
    7.6399999857e-01,    5.4213795662e+00,    4.2911229134e+00,    1.4828633070e+00,    4.4275271893e-01,
    7.6700001955e-01,    1.6009262800e+00,    6.8435084820e-01,    2.9214582443e+00,    1.9551122189e+00,
    7.6899999380e-01,   -1.0277487040e+00,   -1.6713844538e+00,    2.8614149094e+00,    2.0965130329e+00,
    7.7200001478e-01,   -4.2902979851e+00,   -4.3963623047e+00,    8.9801037312e-01,    6.2945473194e-01,
    7.7399998903e-01,   -5.7967615128e+00,   -5.5273752213e+00,   -1.4309672117e+00,   -1.3070790768e+00,
    7.7700001001e-01,   -7.1653099060e+00,   -6.4327707291e+00,   -5.5425024033e+00,   -4.8896765709e+00,
    7.7899998426e-01,   -7.7242465019e+00,   -6.8036789894e+00,   -8.0459728241e+00,   -7.1574058533e+00,
    7.8200000525e-01,   -8.5496616364e+00,   -7.5534615517e+00,   -1.0721895218e+01,   -9.7087783813e+00,
    7.8399997950e-01,   -9.3539819717e+00,   -8.4192743301e+00,   -1.1702999115e+01,   -1.0739327431e+01,
    7.8700000048e-01,   -1.1201390266e+01,   -1.0435595512e+01,   -1.2338189125e+01,   -1.1548680305e+01,
    7.8899997473e-01,   -1.2871162415e+01,   -1.2206999779e+01,   -1.2560354233e+01,   -1.1882781982e+01,
    7.9199999571e-01,   -1.5818435669e+01,   -1.5207515717e+01,   -1.3067568779e+01,   -1.2459069252e+01,
    7.9400002956e-01,   -1.7846792221e+01,   -1.7186159134e+01,   -1.3611694336e+01,   -1.2964074135e+01,
    7.9699999094e-01,   -2.0499221802e+01,   -1.9658300400e+01,   -1.4721320152e+01,   -1.3909624100e+01,
    7.9900002480e-01,   -2.1690813065e+01,   -2.0699085236e+01,   -1.5486650467e+01,   -1.4536157608e+01,
    8.0199998617e-01,   -2.2024030685e+01,   -2.0848169327e+01,   -1.5963378906e+01,   -1.4855396271e+01,
    8.0400002003e-01,   -2.1015218735e+01,   -1.9792985916e+01,   -1.5361373901e+01,   -1.4233906746e+01,
    8.0699998140e-01,   -1.7637952805e+01,   -1.6509897232e+01,   -1.2799771309e+01,   -1.1812948227e+01,
    8.0900001526e-01,   -1.4351906776e+01,   -1.3400468826e+01,   -1.0025633812e+01,   -9.2445220947e+00,
    8.1199997663e-01,   -8.4560852051e+00,   -7.9054751396e+00,   -4.5578026772e+00,   -4.2113466263e+00,
    8.1400001049e-01,   -4.2932043076e+00,   -4.0599646568e+00,   -4.2464762926e-01,   -4.0650033951e-01,
    8.1699997187e-01,    1.6768796444e+00,    1.4427602291e+00,    5.4763832092e+00,    5.0440306664e+00,
    8.1900000572e-01,    5.2289071083e+00,    4.7320919037e+00,    8.5296869278e+00,    7.8790059090e+00,
    8.2200002670e-01,    9.7403049469e+00,    8.9504833221e+00,    1.1469186783e+01,    1.0629693031e+01,
    8.2400000095e-01,    1.2107494354e+01,    1.1186534882e+01,    1.2527861595e+01,    1.1629851341e+01,
    8.2700002193e-01,    1.4499230385e+01,    1.3470071793e+01,    1.2981634140e+01,    1.2060227394e+01,
    8.2899999619e-01,    1.5310333252e+01,    1.4262068748e+01,    1.2519362450e+01,    1.1616551399e+01,
    8.3200001717e-01,    1.5702185631e+01,    1.4671265602e+01,    1.1209163666e+01,    1.0347857475e+01,
    8.3399999142e-01,    1.5762115479e+01,    1.4751329422e+01,    1.0576780319e+01,    9.7236032486e+00,
    8.3700001240e-01,    1.5756789207e+01,    1.4808574677e+01,    1.0100210190e+01,    9.2692613602e+00,
    8.3899998665e-01,    1.5413016319e+01,    1.4565162659e+01,    9.3793582916e+00,    8.6360511780e+00,
    8.4200000763e-01,    1.3747099876e+01,    1.3145116806e+01,    7.0575532913e+00,    6.5779023170e+00,
    8.4399998188e-01,    1.1713171005e+01,    1.1299867630e+01,    4.9599676132e+00,    4.6912431717e+00,
    8.4700000286e-01,    7.6689977646e+00,    7.4813094139e+00,    2.1534073353e+00,    2.1206388474e+00,
    8.4899997711e-01,    4.7652316093e+00,    4.6542162895e+00,    1.0374706984e+00,    1.0600019693e+00,
    8.5199999809e-01,    8.3189105988e-01,    7.6021051407e-01,    1.0455219448e-01,    1.1708806455e-01,
    8.5399997234e-01,   -1.0459024906e+00,   -1.0977388620e+00,   -2.2906860709e-01,   -2.2517216206e-01,
    8.5699999332e-01,   -1.9560239315e+00,   -1.9770622253e+00,    8.5602062941e-01,    8.2874494791e-01,
    8.5900002718e-01,   -1.1306105852e+00,   -1.1386512518e+00,    3.1123740673e+00,    3.0317831039e+00,
    8.6199998856e-01,    1.5772863626e+00,    1.6244103909e+00,    6.9625406265e+00,    6.8594307899e+00,
    8.6400002241e-01,    3.6081204414e+00,    3.7476942539e+00,    8.3026456833e+00,    8.2973241806e+00,
    8.6699998379e-01,    6.0007090569e+00,    6.3348293304e+00,    8.2895154953e+00,    8.5552892685e+00,
    8.6900001764e-01,    6.8835582733e+00,    7.3350820541e+00,    7.8805932999e+00,    8.3153152466e+00,
    8.7199997902e-01,    6.8961486816e+00,    7.4639520645e+00,    6.9791731834e+00,    7.5842452049e+00,
    8.7400001287e-01,    6.1630492210e+00,    6.7629613876e+00,    5.9334568977e+00,    6.6004366875e+00,
    8.7699997425e-01,    4.9190382957e+00,    5.4700875282e+00,    4.6827015877e+00,    5.3176712990e+00,
    8.7900000811e-01,    4.7573361397e+00,    5.2005138397e+00,    5.2183136940e+00,    5.7114768028e+00,
    8.8200002909e-01,    6.2004156113e+00,    6.4052152634e+00,    8.9269742966e+00,    9.0475072861e+00,
    8.8400000334e-01,    8.0493526459e+00,    8.0991020203e+00,    1.2485805511e+01,    1.2334115982e+01,
    8.8700002432e-01,    1.1108839989e+01,    1.1013381004e+01,    1.6963518143e+01,    1.6523965836e+01,
    8.8899999857e-01,    1.2743225098e+01,    1.2613314629e+01,    1.8393943787e+01,    1.7874353409e+01,
    8.9200001955e-01,    1.4026459694e+01,    1.3883276939e+01,    1.7821176529e+01,    1.7304504395e+01,
    8.9399999380e-01,    1.3928076744e+01,    1.3770927429e+01,    1.5499892235e+01,    1.5041236877e+01,
    8.9700001478e-01,    1.2359598160e+01,    1.2150944710e+01,    9.4222078323e+00,    9.1025905609e+00,
    8.9899998903e-01,    1.0656993866e+01,    1.0377199173e+01,    4.8137016296e+00,    4.5659289360e+00,
    9.0200001001e-01,    7.7923140526e+00,    7.3286085129e+00,   -1.9122126698e-01,   -4.7881883383e-01,
    9.0399998426e-01,    5.9337620735e+00,    5.3166241646e+00,   -1.4953591824e+00,   -1.9143315554e+00,
    9.0700000525e-01,    3.2656700611e+00,    2.4739739895e+00,   -1.4376780987e+00,   -2.0753488541e+00,
    9.0899997950e-01,    1.4749772549e+00,    6.7457509041e-01,   -1.3768097162e+00,   -2.0590305328e+00,
    9.1200000048e-01,   -1.3451789618e+00,   -1.9131360054e+00,   -3.2346425056e+00,   -3.6788198948e+00,
    9.1399997473e-01,   -3.3496217728e+00,   -3.5877180099e+00,   -6.4788613319e+00,   -6.5253982544e+00,
    9.1699999571e-01,   -6.5980038643e+00,   -6.1613230705e+00,   -1.4253975868e+01,   -1.3435357094e+01,
    9.1900002956e-01,   -8.9346094131e+00,   -8.0326147079e+00,   -2.0402399063e+01,   -1.8970611572e+01,
    9.2199999094e-01,   -1.2757193565e+01,   -1.1333183289e+01,   -2.9059766769e+01,   -2.6930524826e+01,
    9.2400002480e-01,   -1.5557390213e+01,   -1.3996749878e+01,   -3.3390335083e+01,   -3.1078310013e+01,
    9.2699998617e-01,   -1.9892461777e+01,   -1.8544328690e+01,   -3.5508506775e+01,   -3.3518737793e+01,
    9.2900002003e-01,   -2.2422391891e+01,   -2.1502838135e+01,   -3.2517536163e+01,   -3.1188682556e+01,
    9.3199998140e-01,   -2.4771228790e+01,   -2.4753341675e+01,   -2.1791904449e+01,   -2.1901268005e+01,
    9.3400001526e-01,   -2.4936157227e+01,   -2.5496078491e+01,   -1.2801970482e+01,   -1.3863023758e+01,
    9.3699997663e-01,   -2.2537876129e+01,   -2.3614866257e+01,   -1.0460500717e+00,   -3.0105495453e+00,
    9.3900001049e-01,   -1.8957386017e+01,   -2.0067287445e+01,    4.4646282196e+00,    2.3802630901e+00,
    9.4199997187e-01,   -1.0751811981e+01,   -1.1504085541e+01,    9.6197690964e+00,    7.9989452362e+00,
    9.4400000572e-01,   -3.8238856792e+00,   -4.1847505569e+00,    1.2032763481e+01,    1.0975454330e+01,
    9.4700002670e-01,    7.4098138809e+00,    7.6281738281e+00,    1.5758464813e+01,    1.5580965996e+01,
    9.4900000095e-01,    1.4496896744e+01,    1.5001418114e+01,    1.8543500900e+01,    1.8838899612e+01,
    9.5200002193e-01,    2.3191381454e+01,    2.3889692307e+01,    2.3548648834e+01,    2.4234085083e+01,
    9.5399999619e-01,    2.7170980453e+01,    2.7842069626e+01,    2.7492055893e+01,    2.8201095581e+01,
    9.5700001717e-01,    2.9952102661e+01,    3.0434000015e+01,    3.3376224518e+01,    3.3863185883e+01,
    9.5899999142e-01,    2.9712144852e+01,    3.0035430908e+01,    3.6477756500e+01,    3.6736347198e+01,
    9.6200001240e-01,    2.6876548767e+01,    2.7010944366e+01,    3.8895404816e+01,    3.8836273193e+01,
    9.6399998665e-01,    2.3989572525e+01,    2.4068338394e+01,    3.8777748108e+01,    3.8584877014e+01,
    9.6700000763e-01,    1.9490217209e+01,    1.9612367630e+01,    3.6288024902e+01,    3.6058704376e+01,
    9.6899998188e-01,    1.7129493713e+01,    1.7356884003e+01,    3.3532337189e+01,    3.3387680054e+01,
    9.7200000286e-01,    1.5459441185e+01,    1.5916181564e+01,    2.8760267258e+01,    2.8864095688e+01,
    9.7399997711e-01,    1.5770502090e+01,    1.6394620895e+01,    2.5644769669e+01,    2.5959802628e+01,
    9.7699999809e-01,    1.7816688538e+01,    1.8664886475e+01,    2.1337263107e+01,    2.1984302521e+01,
    9.7899997234e-01,    1.9456981659e+01,    2.0426807404e+01,    1.8452758789e+01,    1.9319944382e+01,
    9.8199999332e-01,    2.0819375992e+01,    2.1916925430e+01,    1.4013900757e+01,    1.5167129517e+01,
    9.8400002718e-01,    2.0224721909e+01,    2.1364126205e+01,    1.1034573555e+01,    1.2318090439e+01,
    9.8699998856e-01,    1.6478826523e+01,    1.7619882584e+01,    6.3286962509e+00,    7.7025423050e+00,
    9.8900002241e-01,    1.2252612114e+01,    1.3364361763e+01,    2.8281810284e+00,    4.2059597969e+00,
    9.9199998379e-01,    4.6444139481e+00,    5.6754040718e+00,   -2.4986259937e+00,   -1.1898025274e+00,
    9.9400001764e-01,   -4.4518806040e-02,    9.0697783232e-01,   -5.3728122711e+00,   -4.1633653641e+00,
    9.9699997902e-01,   -4.6399116516e+00,   -3.8323540688e+00,   -8.2746896744e+00,   -7.2511935234e+00,
    9.9900001287e-01,   -5.4023814201e+00,   -4.7021679878e+00,   -9.2053422928e+00,   -8.3081617355e+00,
    1.0019999743e+00,   -3.0680758953e+00,   -2.5599956512e+00,   -8.7275238037e+00,   -8.0425405502e+00,
    1.0039999485e+00,    1.2741246819e-01,    4.7280693054e-01,   -7.1700191498e+00,   -6.6663408279e+00,
    1.0069999695e+00,    5.4176545143e+00,    5.4488091469e+00,   -3.9744281769e+00,   -3.8218486309e+00,
    1.0089999437e+00,    8.0835523605e+00,    7.8500142097e+00,   -2.0133771896e+00,   -2.1531481743e+00,
    1.0119999647e+00,    9.6614751816e+00,    8.9495468140e+00,    4.6009990573e-01,   -2.2021593153e-01,
    1.0140000582e+00,    9.1374330521e+00,    8.0699195862e+00,    2.2785809040e+00,    1.1702519655e+00,
    1.0169999599e+00,    7.2097253799e+00,    5.6296105385e+00,    6.3662047386e+00,    4.5775809288e+00,
    1.0190000534e+00,    6.2671031952e+00,    4.4313073158e+00,    1.0044558525e+01,    7.8751821518e+00,
    1.0219999552e+00,    6.7698283195e+00,    4.8133769035e+00,    1.4917147636e+01,    1.2534381866e+01,
    1.0240000486e+00,    8.5316572189e+00,    6.7296566963e+00,    1.5768147469e+01,    1.3618331909e+01,
    1.0269999504e+00,    1.2414903641e+01,    1.1185610771e+01,    1.2047628403e+01,    1.0818787575e+01,
    1.0290000439e+00,    1.4764612198e+01,    1.4066614151e+01,    7.0488834381e+00,    6.6683821678e+00,
    1.0319999456e+00,    1.5870428085e+01,    1.5974847794e+01,   -1.2061473131e+00,   -3.6913716793e-01,
    1.0340000391e+00,    1.4143454552e+01,    1.4641124725e+01,   -5.4209070206e+00,   -4.0527992249e+00,
    1.0369999409e+00,    7.8683199883e+00,    8.5740966797e+00,   -8.0515689850e+00,   -6.5465826988e+00,
    1.0390000343e+00,    2.0604326725e+00,    2.6399114132e+00,   -7.3861937523e+00,   -6.2130484581e+00,
    1.0420000553e+00,   -7.0160269737e+00,   -6.8559002876e+00,   -4.8220429420e+00,   -4.4694714546e+00,
    1.0440000296e+00,   -1.2082032204e+01,   -1.2181976318e+01,   -3.8727498055e+00,   -4.0017294884e+00,
    1.0470000505e+00,   -1.6851871490e+01,   -1.7033353806e+01,   -6.0427021980e+00,   -6.3791480064e+00,
    1.0490000248e+00,   -1.7996540070e+01,   -1.7944406509e+01,   -1.0227705956e+01,   -1.0257993698e+01,
    1.0520000458e+00,   -1.7525571823e+01,   -1.6777946472e+01,   -1.8964683533e+01,   -1.8041326523e+01,
    1.0540000200e+00,   -1.6721315384e+01,   -1.5443525314e+01,   -2.4663022995e+01,   -2.3030815125e+01,
    1.0570000410e+00,   -1.6407505035e+01,   -1.4555708885e+01,   -3.0236972809e+01,   -2.7898830414e+01,
