acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    2.9899999499e-01,    8.6920996094e+02,    1.0096909790e+03,    1.6340847168e+03,    1.7312368164e+03,
    3.0199998617e-01,    5.0186834717e+02,    5.9959863281e+02,    1.2300526123e+03,    1.2825189209e+03,
    3.0399999022e-01,    2.4930606079e+02,    2.8570098877e+02,    7.7949786377e+02,    7.7589160156e+02,
    3.0700001121e-01,    5.2197311401e+01,    1.8261314392e+01,    2.3620237732e+02,    1.7529533386e+02,
    3.0899998546e-01,   -1.6703144836e+02,   -2.6684365845e+02,   -3.5376004028e+02,   -4.6431393433e+02,
    3.1200000644e-01,   -3.7708602905e+02,   -5.2394091797e+02,   -7.6871820068e+02,   -9.1468652344e+02,
    3.1400001049e-01,   -4.9309667969e+02,   -6.5779571533e+02,   -8.8140100098e+02,   -1.0411719971e+03,
    3.1700000167e-01,   -4.3872879028e+02,   -5.7309405518e+02,   -7.6346801758e+02,   -8.9148468018e+02,
    3.1900000572e-01,   -2.1740533447e+02,   -2.7449740601e+02,   -6.4650903320e+02,   -6.8995324707e+02,
    3.2199999690e-01,    8.6219299316e+01,    1.4117269897e+02,   -6.4209545898e+02,   -5.5900012207e+02,
    3.2400000095e-01,    3.4955520630e+02,    5.1375988770e+02,   -6.2925860596e+02,   -4.2436746216e+02,
    3.2699999213e-01,    3.9874380493e+02,    6.2912878418e+02,   -5.0323565674e+02,   -2.3189472961e+02,
    3.2899999619e-01,    1.3380993652e+02,    3.6902069092e+02,   -3.0421929932e+02,   -4.2108921051e+01,
    3.3199998736e-01,   -4.5427691650e+02,   -2.8984503174e+02,   -8.1289100647e+01,    8.2521148682e+01,
    3.3399999142e-01,   -1.1847546387e+03,   -1.1488548584e+03,    2.0675691223e+02,    2.0518626404e+02,
    3.3700001240e-01,   -1.8089570312e+03,   -1.9330041504e+03,    4.9600604248e+02,    2.9861526489e+02,
    3.3899998665e-01,   -2.1728554688e+03,   -2.4442185059e+03,    5.9766833496e+02,    2.3134364319e+02,
    3.4200000763e-01,   -2.1125920410e+03,   -2.4759099121e+03,    3.8950097656e+02,   -6.5127807617e+01,
    3.4400001168e-01,   -1.6316727295e+03,   -2.0181101074e+03,    1.6457447052e+01,   -4.3691610718e+02,
    3.4700000286e-01,   -7.9293182373e+02,   -1.1224425049e+03,   -3.6701110840e+02,   -7.2504565430e+02,
    3.4900000691e-01,    1.9795419312e+02,   -1.8187498093e+01,   -6.1693817139e+02,   -8.2088195801e+02,
    3.5199999809e-01,    1.0701837158e+03,    1.0019169312e+03,   -6.7946661377e+02,   -7.0271813965e+02,
    3.5400000215e-01,    1.6261790771e+03,    1.7073750000e+03,   -6.5384429932e+02,   -5.0610696411e+02,
    3.5699999332e-01,    1.7099890137e+03,    1.9054968262e+03,   -4.8266278076e+02,   -2.1872166443e+02,
    3.5899999738e-01,    1.4356154785e+03,    1.6871688232e+03,   -2.7759580612e+01,    2.7100692749e+02,
    3.6199998856e-01,    8.9741961670e+02,    1.1307105713e+03,    6.4756280518e+02,    8.8772491455e+02,
    3.6399999261e-01,    2.1991233826e+02,    3.8494067383e+02,    1.1314193115e+03,    1.2635993652e+03,
    3.6700001359e-01,   -4.1208572388e+02,   -3.4865512085e+02,    1.2178033447e+03,    1.2230406494e+03,
    3.6899998784e-01,   -8.3237023926e+02,   -8.8105474854e+02,    1.1000447998e+03,    9.8101135254e+02,
    3.7200000882e-01,   -9.0683996582e+02,   -1.0533052979e+03,    8.8838018799e+02,    6.7390515137e+02,
