acc                                                         
time,z_acceleration @ 7661001,z_acceleration @ 7661002,z_acceleration @ 7661003,z_acceleration @ 7661004,
    4.2199999094e-01,   -2.9639627075e+02,   -4.7778469849e+02,    2.9429943848e+03,    3.2557702637e+03,
    4.2399999499e-01,    8.7987728119e+00,   -2.2326559448e+02,    1.9015833740e+03,    2.2461052246e+03,
    4.2699998617e-01,    4.9884835815e+02,    2.7408309937e+02,    6.1746020508e+02,    9.1087249756e+02,
    4.2899999022e-01,    1.0554700928e+03,    8.9051196289e+02,   -5.9294818115e+02,   -4.1649337769e+02,
    4.3200001121e-01,    1.4518359375e+03,    1.3906490479e+03,   -1.4006132812e+03,   -1.3839847412e+03,
    4.3399998546e-01,    1.5140172119e+03,    1.5696121826e+03,   -1.6982132568e+03,   -1.8390231934e+03,
    4.3700000644e-01,    1.1604649658e+03,    1.3141496582e+03,   -1.4382565918e+03,   -1.6906092529e+03,
    4.3900001049e-01,    4.7533547974e+02,    6.9031536865e+02,   -8.5955468750e+02,   -1.1615710449e+03,
    4.4200000167e-01,   -4.9290194702e+02,   -2.6570623779e+02,   -2.0667781067e+02,   -4.8742437744e+02,
    4.4400000572e-01,   -1.4944494629e+03,   -1.2969051514e+03,    2.7332669067e+02,    6.4339469910e+01,
    4.4699999690e-01,   -2.2219396973e+03,   -2.0945109863e+03,    3.8020587158e+02,    2.8028732300e+02,
    4.4900000095e-01,   -2.5301337891e+03,   -2.4945039062e+03,    1.4965425110e+02,    1.6919369507e+02,
    4.5199999213e-01,   -2.3218842773e+03,   -2.3816130371e+03,   -3.3841806030e+02,   -2.1322850037e+02,
    4.5399999619e-01,   -1.7726500244e+03,   -1.9101416016e+03,   -8.9266882324e+02,   -6.9456414795e+02,
    4.5699998736e-01,   -1.2137293701e+03,   -1.3850776367e+03,   -1.3851958008e+03,   -1.1705753174e+03,
    4.5899999142e-01,   -1.0314547119e+03,   -1.1835510254e+03,   -1.7199575195e+03,   -1.5464948730e+03,
    4.6200001240e-01,   -1.3097763672e+03,   -1.3893909912e+03,   -1.7912028809e+03,   -1.7124101562e+03,
    4.6399998665e-01,   -1.6368858643e+03,   -1.6250123291e+03,   -1.6566016846e+03,   -1.6907548828e+03,
    4.6700000763e-01,   -1.6024853516e+03,   -1.5159150391e+03,   -1.4300144043e+03,   -1.5586579590e+03,
    4.6900001168e-01,   -1.1772530518e+03,   -1.0520063477e+03,   -1.2166314697e+03,   -1.3990360107e+03,
    4.7200000286e-01,   -6.0827911377e+02,   -4.8571322632e+02,   -9.4124151611e+02,   -1.1237535400e+03,
    4.7400000691e-01,   -1.2767799377e+02,   -3.7297721863e+01,   -4.9669784546e+02,   -6.3532202148e+02,
    4.7699999809e-01,    2.3280323792e+02,    2.6674206543e+02,    7.0671211243e+01,    1.3032247543e+01,
    4.7900000215e-01,    6.4649877930e+02,    6.1165563965e+02,    5.2256829834e+02,    5.6025964355e+02,
    4.8199999332e-01,    1.1587950439e+03,    1.0571411133e+03,    6.5057446289e+02,    7.7497393799e+02,
    4.8399999738e-01,    1.6175280762e+03,    1.4669897461e+03,    5.3329217529e+02,    7.1823675537e+02,
    4.8699998856e-01,    1.4617000732e+03,    1.3069760742e+03,    4.5953973389e+02,    6.5736669922e+02,
    4.8899999261e-01,    4.4223071289e+02,    3.3239636230e+02,    6.6506402588e+02,    8.2885992432e+02,
    4.9200001359e-01,   -6.7293988037e+02,   -7.1134002686e+02,    1.1256097412e+03,    1.2204234619e+03,
    4.9399998784e-01,   -8.0916687012e+02,   -7.9033135986e+02,    1.5864881592e+03,    1.6068444824e+03,
    4.9700000882e-01,   -1.1162949371e+02,   -5.7012004852e+01,    1.7999531250e+03,    1.7503764648e+03,
    4.9900001287e-01,    1.9008903503e+02,    2.8076831055e+02,    1.6895413818e+03,    1.5718608398e+03,
    5.0199997425e-01,   -3.5891128540e+02,   -2.3347695923e+02,    1.1628360596e+03,    9.9094140625e+02,
    5.0400000811e-01,   -1.2461027832e+03,   -1.1062126465e+03,    2.5429544067e+02,    5.8636619568e+01,
    5.0700002909e-01,   -1.8077126465e+03,   -1.6969268799e+03,   -8.6765826416e+02,   -1.0356213379e+03,
    5.0900000334e-01,   -1.7082521973e+03,   -1.6653594971e+03,   -1.8142427979e+03,   -1.9102098389e+03,
    5.1200002432e-01,   -1.2814825439e+03,   -1.3164332275e+03,   -2.2980949707e+03,   -2.3036870117e+03,
    5.1399999857e-01,   -1.4137154541e+03,   -1.4919294434e+03,   -2.3951860352e+03,   -2.3350078125e+03,
    5.1700001955e-01,   -2.3736728516e+03,   -2.4421481934e+03,   -2.2879333496e+03,   -2.2094545898e+03,
    5.1899999380e-01,   -3.3084880371e+03,   -3.3470693359e+03,   -2.2816101074e+03,   -2.2131945801e+03,
    5.2200001478e-01,   -3.0923779297e+03,   -3.1209372559e+03,   -2.5067980957e+03,   -2.4503776855e+03,
    5.2399998903e-01,   -1.3826269531e+03,   -1.4369178467e+03,   -2.7351523438e+03,   -2.6748447266e+03,
    5.2700001001e-01,    1.1523630371e+03,    1.0588804932e+03,   -2.5063259277e+03,   -2.4338229980e+03,
    5.2899998426e-01,    3.3143762207e+03,    3.2030046387e+03,   -1.5438194580e+03,   -1.4668483887e+03,
    5.3200000525e-01,    4.3494423828e+03,    4.2628193359e+03,    9.1543083191e+01,    1.5239627075e+02,
    5.3399997950e-01,    4.5710004883e+03,    4.5353183594e+03,    1.7410980225e+03,    1.7696104736e+03,
    5.3700000048e-01,    4.2701782227e+03,    4.2914770508e+03,    2.6873608398e+03,    2.6746386719e+03,
    5.3899997473e-01,    3.2207080078e+03,    3.3016115723e+03,    2.7208215332e+03,    2.6600231934e+03,
    5.4199999571e-01,    1.5150257568e+03,    1.6474049072e+03,    2.0384453125e+03,    1.9331784668e+03,
    5.4400002956e-01,    2.8520980835e+02,    4.3413381958e+02,    1.2413018799e+03,    1.1167309570e+03,
    5.4699999094e-01,    4.8273980713e+02,    5.9028424072e+02,    8.4294042969e+02,    7.4403192139e+02,
