acc                                                         
time,z_velocity @ 7661001,z_velocity @ 7661002,z_velocity @ 7661003,z_velocity @ 7661004,
    4.9354999542e+01,    2.5489322662e+01,    2.5205913544e+01,    1.3702335358e+01,    1.3950682640e+01,
    4.9356998444e+01,    2.3978078842e+01,    2.3650630951e+01,    1.0787999153e+01,    1.1013053894e+01,
    4.9360000610e+01,    2.0808732986e+01,    2.0510450363e+01,    6.6858105659e+00,    6.7749323845e+00,
    4.9361999512e+01,    1.8072771072e+01,    1.7843418121e+01,    4.4200925827e+00,    4.3760638237e+00,
    4.9365001678e+01,    1.3313489914e+01,    1.3219304085e+01,    2.0479941368e+00,    1.7977683544e+00,
    4.9367000580e+01,    9.9458284378e+00,    9.9325771332e+00,    1.2393332720e+00,    8.8481438160e-01,
    4.9369998932e+01,    4.9182500839e+00,    4.9648299217e+00,    1.1603407860e+00,    7.5688320398e-01,
    4.9372001648e+01,    1.8306277990e+00,    1.8549247980e+00,    1.7183445692e+00,    1.3751733303e+00,
    4.9375000000e+01,   -1.8711594343e+00,   -1.9889409542e+00,    3.1229951382e+00,    3.0143930912e+00,
    4.9376998901e+01,   -3.3922529221e+00,   -3.6715002060e+00,    4.2468347549e+00,    4.3738059998e+00,
    4.9380001068e+01,   -3.9282019138e+00,   -4.5101070404e+00,    5.9654703140e+00,    6.5024175644e+00,
    4.9381999969e+01,   -3.2630238533e+00,   -4.0469574928e+00,    7.0174269676e+00,    7.8143682480e+00,
    4.9384998322e+01,   -1.0496387482e+00,   -2.0661854744e+00,    8.2816839218e+00,    9.3598756790e+00,
    4.9387001038e+01,    1.2262115479e+00,    1.3094756007e-01,    8.7869539261e+00,    9.9398174286e+00,
    4.9389999390e+01,    5.4148588181e+00,    4.3485240936e+00,    8.9534730911e+00,    1.0014276505e+01,
    4.9391998291e+01,    8.1272916794e+00,    7.1863303185e+00,    8.8037328720e+00,    9.6710224152e+00,
    4.9395000458e+01,    1.1170142174e+01,    1.0558252335e+01,    8.6179780960e+00,    9.0452051163e+00,
    4.9396999359e+01,    1.2196124077e+01,    1.1868065834e+01,    8.8087205887e+00,    8.8912143707e+00,
    4.9400001526e+01,    1.2021682739e+01,    1.2143686295e+01,    9.8658103943e+00,    9.4543199539e+00,
    4.9402000427e+01,    1.0796494484e+01,    1.1189144135e+01,    1.1044865608e+01,    1.0375184059e+01,
    4.9404998779e+01,    7.7207651138e+00,    8.4057588577e+00,    1.3065552711e+01,    1.2185301781e+01,
    4.9407001495e+01,    5.3408389091e+00,    6.1169037819e+00,    1.4131400108e+01,    1.3245347977e+01,
    4.9409999847e+01,    2.1975317001e+00,    2.9426009655e+00,    1.4461139679e+01,    1.3748409271e+01,
    4.9411998749e+01,    6.8727016449e-01,    1.3176616430e+00,    1.3449971199e+01,    1.2938139915e+01,
    4.9415000916e+01,   -6.0233783722e-01,   -2.2523151338e-01,    9.8981952667e+00,    9.7332754135e+00,
    4.9416999817e+01,   -9.4867610931e-01,   -7.5219875574e-01,    6.3725914955e+00,    6.4207119942e+00,
    4.9419998169e+01,   -1.2034618855e+00,   -1.2251080275e+00,    1.0457082093e-01,    3.7655344605e-01,
    4.9422000885e+01,   -1.5194818974e+00,   -1.6208912134e+00,   -4.1515636444e+00,   -3.8178427219e+00,
    4.9424999237e+01,   -2.5659122467e+00,   -2.6687583923e+00,   -9.7581148148e+00,   -9.4677886963e+00,
    4.9426998138e+01,   -3.7432897091e+00,   -3.7761385441e+00,   -1.2590363503e+01,   -1.2401832581e+01,
    4.9430000305e+01,   -6.2225060463e+00,   -6.0837669373e+00,   -1.5114528656e+01,   -1.5131374359e+01,
    4.9431999207e+01,   -8.1156415939e+00,   -7.8533606529e+00,   -1.5642826080e+01,   -1.5790737152e+01,
    4.9435001373e+01,   -1.0615632057e+01,   -1.0221753120e+01,   -1.5022587776e+01,   -1.5288903236e+01,
    4.9437000275e+01,   -1.1673688889e+01,   -1.1261178017e+01,   -1.3945659637e+01,   -1.4206245422e+01,
    4.9439998627e+01,   -1.1880315781e+01,   -1.1573352814e+01,   -1.1795674324e+01,   -1.1895328522e+01,
    4.9442001343e+01,   -1.0982954979e+01,   -1.0831295013e+01,   -1.0198252678e+01,   -1.0097825050e+01,
    4.9444999695e+01,   -8.2510328293e+00,   -8.4156742096e+00,   -7.6894893646e+00,   -7.2039284706e+00,
    4.9446998596e+01,   -5.6948986053e+00,   -6.0859847069e+00,   -5.9693017006e+00,   -5.2191505432e+00,
    4.9450000763e+01,   -1.2736452818e+00,   -1.9495227337e+00,   -3.2898101807e+00,   -2.2248253822e+00,
    4.9451999664e+01,    1.6404674053e+00,    8.5316610336e-01,   -1.3863477707e+00,   -2.1415951848e-01,
    4.9455001831e+01,    5.5075783730e+00,    4.7103896141e+00,    1.6798691750e+00,    2.8110253811e+00,
    4.9457000732e+01,    7.7365813255e+00,    7.0356497765e+00,    3.8165416718e+00,    4.7849063873e+00,
    4.9459999084e+01,    1.0670394897e+01,    1.0230286598e+01,    6.9848666191e+00,    7.5484066010e+00,
    4.9462001801e+01,    1.2415904045e+01,    1.2192205429e+01,    8.9498329163e+00,    9.1807289124e+00,
    4.9465000153e+01,    1.4793133736e+01,    1.4888576508e+01,    1.1496827126e+01,    1.1228397369e+01,
    4.9466999054e+01,    1.6200378418e+01,    1.6468585968e+01,    1.2886363983e+01,    1.2338329315e+01,
    4.9470001221e+01,    1.7821041107e+01,    1.8248586655e+01,    1.4571226120e+01,    1.3752587318e+01,
    4.9472000122e+01,    1.8411273956e+01,    1.8870557785e+01,    1.5510027885e+01,    1.4630200386e+01,
    4.9474998474e+01,    1.8403114319e+01,    1.8808183670e+01,    1.6732753754e+01,    1.5934902191e+01,
    4.9477001190e+01,    1.7790998459e+01,    1.8109584808e+01,    1.7399181366e+01,    1.6746870041e+01,
    4.9479999542e+01,    1.6292211533e+01,    1.6444023132e+01,    1.7951124191e+01,    1.7584194183e+01,
    4.9481998444e+01,    1.5189387321e+01,    1.5228572845e+01,    1.7799295425e+01,    1.7620870590e+01,
    4.9485000610e+01,    1.3757655144e+01,    1.3661041260e+01,    1.6429397583e+01,    1.6460567474e+01,
    4.9486999512e+01,    1.3060966492e+01,    1.2909937859e+01,    1.4662143707e+01,    1.4757926941e+01,
    4.9490001678e+01,    1.2333514214e+01,    1.2163672447e+01,    1.0906909943e+01,    1.0977928162e+01,
    4.9492000580e+01,    1.1852609634e+01,    1.1708171844e+01,    7.9762105942e+00,    7.9659800529e+00,
    4.9494998932e+01,    1.0647606850e+01,    1.0578318596e+01,    3.6228153706e+00,    3.4481282234e+00,
    4.9497001648e+01,    9.2719564438e+00,    9.2612409592e+00,    1.1214526892e+00,    8.4634780884e-01,
    4.9500000000e+01,    6.2318453789e+00,    6.2917923927e+00,   -1.6290355921e+00,   -1.9852795601e+00,
    4.9501998901e+01,    3.7671420574e+00,    3.8458833694e+00,   -2.7443277836e+00,   -3.0873315334e+00,
    4.9505001068e+01,   -4.1944537312e-02,    4.1585508734e-03,   -3.5134499073e+00,   -3.7253172398e+00,
    4.9506999969e+01,   -2.3634376526e+00,   -2.3810625076e+00,   -3.6179671288e+00,   -3.6775226593e+00,
    4.9509998322e+01,   -5.0029420853e+00,   -5.1672353745e+00,   -3.5323405266e+00,   -3.3040575981e+00,
    4.9512001038e+01,   -5.9962286949e+00,   -6.2768712044e+00,   -3.5009222031e+00,   -3.0723993778e+00,
    4.9514999390e+01,   -6.4161152840e+00,   -6.8598995209e+00,   -3.6757557392e+00,   -2.9923088551e+00,
    4.9516998291e+01,   -6.2129244804e+00,   -6.7330479622e+00,   -3.9754652977e+00,   -3.1825876236e+00,
    4.9520000458e+01,   -5.6043558121e+00,   -6.1574935913e+00,   -4.6694159508e+00,   -3.8381114006e+00,
    4.9521999359e+01,   -5.1922750473e+00,   -5.7043824196e+00,   -5.2297697067e+00,   -4.4625363350e+00,
    4.9525001526e+01,   -4.8437347412e+00,   -5.2040472031e+00,   -6.0184726715e+00,   -5.4653367996e+00,
    4.9527000427e+01,   -4.8989248276e+00,   -5.1106333733e+00,   -6.3584899902e+00,   -6.0039520264e+00,
    4.9529998779e+01,   -5.3921909332e+00,   -5.3474020958e+00,   -6.3651294708e+00,   -6.3376407623e+00,
    4.9532001495e+01,   -5.8520932198e+00,   -5.6413612366e+00,   -5.9714031219e+00,   -6.1462373734e+00,
    4.9534999847e+01,   -6.4332184792e+00,   -6.0247769356e+00,   -4.8444476128e+00,   -5.2477440834e+00,
    4.9536998749e+01,   -6.6116671562e+00,   -6.1226472855e+00,   -3.8514628410e+00,   -4.3386006355e+00,
    4.9540000916e+01,   -6.5152297020e+00,   -5.9914278984e+00,   -2.2542767525e+00,   -2.7568166256e+00,
    4.9541999817e+01,   -6.2901239395e+00,   -5.7944631577e+00,   -1.2802274227e+00,   -1.7284361124e+00,
    4.9544998169e+01,   -5.9198246002e+00,   -5.5189871788e+00,   -2.2054286301e-01,   -5.2372372150e-01,
    4.9547000885e+01,   -5.7297792435e+00,   -5.4090032578e+00,    1.0102944821e-01,   -8.8914647698e-02,
    4.9549999237e+01,   -5.4946441650e+00,   -5.2895851135e+00,   -6.2347888947e-02,   -1.0209055245e-01,
    4.9551998138e+01,   -5.2865204811e+00,   -5.1431250572e+00,   -5.5389797688e-01,   -5.2627307177e-01,
    4.9555000305e+01,   -4.8870396614e+00,   -4.7996325493e+00,   -1.6578320265e+00,   -1.5951387882e+00,
    4.9556999207e+01,   -4.6632838249e+00,   -4.5863060951e+00,   -2.4624166489e+00,   -2.4191443920e+00,
    4.9560001373e+01,   -4.5050692558e+00,   -4.4128613472e+00,   -3.4967954159e+00,   -3.5262429714e+00,
    4.9562000275e+01,   -4.4960494041e+00,   -4.3861117363e+00,   -3.9639375210e+00,   -4.0507230759e+00,
    4.9564998627e+01,   -4.6229276657e+00,   -4.4985299110e+00,   -4.2542157173e+00,   -4.4038586617e+00,
    4.9567001343e+01,   -4.8642940521e+00,   -4.7473216057e+00,   -4.1991634369e+00,   -4.3597445488e+00,
    4.9569999695e+01,   -5.3319106102e+00,   -5.2616019249e+00,   -3.9574522972e+00,   -4.0767569542e+00,
    4.9571998596e+01,   -5.4861059189e+00,   -5.4731116295e+00,   -3.8850190639e+00,   -3.9410328865e+00,
    4.9575000763e+01,   -5.1764197350e+00,   -5.2814245224e+00,   -4.1597089767e+00,   -4.0852560997e+00,
    4.9576999664e+01,   -4.5529747009e+00,   -4.7465066910e+00,   -4.6312284470e+00,   -4.4626975060e+00,
    4.9580001831e+01,   -3.1452090740e+00,   -3.4584460258e+00,   -5.6096758842e+00,   -5.3213052750e+00,
    4.9582000732e+01,   -2.0828433037e+00,   -2.4507861137e+00,   -6.2577147484e+00,   -5.9196681976e+00,
    4.9584999084e+01,   -6.0196113586e-01,   -9.9525123835e-01,   -6.8792791367e+00,   -6.5291166306e+00,
    4.9587001801e+01,    1.4910557866e-01,   -2.1894851327e-01,   -6.9091119766e+00,   -6.5950121880e+00,
    4.9590000153e+01,    7.9483628273e-01,    5.2142357826e-01,   -6.3172025681e+00,   -6.1158447266e+00,
    4.9591999054e+01,    9.5894187689e-01,    7.7570724487e-01,   -5.5904088020e+00,   -5.4938135147e+00,
    4.9595001221e+01,    1.0402213335e+00,    1.0067229271e+00,   -4.3124437332e+00,   -4.3945899010e+00,
    4.9597000122e+01,    1.1999256611e+00,    1.2587826252e+00,   -3.5361821651e+00,   -3.7367086411e+00,
    4.9599998474e+01,    1.8083733320e+00,    1.9731484652e+00,   -2.6628620625e+00,   -3.0158708096e+00,
    4.9602001190e+01,    2.3966009617e+00,    2.6054217815e+00,   -2.2393255234e+00,   -2.6663618088e+00,
    4.9604999542e+01,    3.3479568958e+00,    3.5838873386e+00,   -1.6757128239e+00,   -2.1616699696e+00,
    4.9606998444e+01,    3.9550995827e+00,    4.1869831085e+00,   -1.2403259277e+00,   -1.7303608656e+00,
    4.9610000610e+01,    4.6702146530e+00,    4.8762106895e+00,   -3.1689894199e-01,   -7.6992839575e-01,
    4.9611999512e+01,    4.8372344971e+00,    5.0242877007e+00,    5.4238533974e-01,    1.3187910616e-01,
    4.9615001678e+01,    4.4410896301e+00,    4.6130146980e+00,    2.1428835392e+00,    1.8016896248e+00,
    4.9617000580e+01,    3.8528780937e+00,    4.0249066353e+00,    3.3090939522e+00,    3.0090291500e+00,
    4.9619998932e+01,    2.7945334911e+00,    2.9747245312e+00,    4.9717054367e+00,    4.7197451591e+00,
    4.9622001648e+01,    2.0853042603e+00,    2.2712185383e+00,    5.8861832619e+00,    5.6572299004e+00,
    4.9625000000e+01,    1.1874666214e+00,    1.3732321262e+00,    6.7760004997e+00,    6.5726823807e+00,
    4.9626998901e+01,    7.9351919889e-01,    9.6863508224e-01,    6.9930629730e+00,    6.8057670593e+00,
    4.9630001068e+01,    4.3633189797e-01,    5.7845348120e-01,    6.8207025528e+00,    6.6650767326e+00,
    4.9631999969e+01,    1.4690707624e-01,    2.5910478830e-01,    6.4961500168e+00,    6.3720855713e+00,
    4.9634998322e+01,   -5.6613242626e-01,   -5.0598180294e-01,    5.8392777443e+00,    5.7839932442e+00,
    4.9637001038e+01,   -1.2288358212e+00,   -1.2057504654e+00,    5.2725415230e+00,    5.2761182785e+00,
    4.9639999390e+01,   -2.5280749798e+00,   -2.5564715862e+00,    4.1782903671e+00,    4.2799377441e+00,
    4.9641998291e+01,   -3.5548245907e+00,   -3.6100649834e+00,    3.2965102196e+00,    3.4616541862e+00,
    4.9645000458e+01,   -5.2161059380e+00,   -5.2930979729e+00,    1.8534215689e+00,    2.0957353115e+00,
    4.9646999359e+01,   -6.3604288101e+00,   -6.4377751350e+00,    9.0943026543e-01,    1.1858369112e+00,
    4.9650001526e+01,   -7.9747772217e+00,   -8.0379371643e+00,   -4.0829777718e-01,   -1.0611768067e-01,
    4.9652000427e+01,   -8.8932533264e+00,   -8.9433841705e+00,   -1.2589122057e+00,   -9.5304763317e-01,
    4.9654998779e+01,   -9.9581270218e+00,   -9.9905414581e+00,   -2.5934586525e+00,   -2.2976081371e+00,
    4.9657001495e+01,   -1.0411416054e+01,   -1.0434996605e+01,   -3.5881674290e+00,   -3.3085229397e+00,
    4.9659999847e+01,   -1.0768766403e+01,   -1.0781164169e+01,   -5.2778573036e+00,   -5.0364756584e+00,
    4.9661998749e+01,   -1.0922772408e+01,   -1.0925190926e+01,   -6.4604954720e+00,   -6.2531223297e+00,
    4.9665000916e+01,   -1.1174330711e+01,   -1.1153563499e+01,   -8.0884561539e+00,   -7.9411444664e+00,
    4.9666999817e+01,   -1.1367663383e+01,   -1.1326243401e+01,   -8.9500331879e+00,   -8.8453102112e+00,
    4.9669998169e+01,   -1.1693431854e+01,   -1.1616271973e+01,   -9.7959175110e+00,   -9.7532415390e+00,
    4.9672000885e+01,   -1.1898330688e+01,   -1.1797136307e+01,   -1.0098275185e+01,   -1.0093872070e+01,
    4.9674999237e+01,   -1.1925896645e+01,   -1.1797247887e+01,   -1.0353775024e+01,   -1.0400629997e+01,
    4.9676998138e+01,   -1.1674643517e+01,   -1.1537216187e+01,   -1.0503994942e+01,   -1.0580224037e+01,
    4.9680000305e+01,   -1.1070210457e+01,   -1.0934447289e+01,   -1.0761195183e+01,   -1.0871476173e+01,
    4.9681999207e+01,   -1.0675789833e+01,   -1.0550445557e+01,   -1.0887690544e+01,   -1.1010413170e+01,
    4.9685001373e+01,   -1.0288346291e+01,   -1.0192252159e+01,   -1.0812157631e+01,   -1.0931290627e+01,
    4.9687000275e+01,   -1.0148401260e+01,   -1.0080828667e+01,   -1.0519313812e+01,   -1.0620351791e+01,
    4.9689998627e+01,   -9.9378023148e+00,   -9.9224185944e+00,   -9.7756376266e+00,   -9.8350934982e+00,
    4.9692001343e+01,   -9.7281408310e+00,   -9.7478151321e+00,   -9.1817817688e+00,   -9.2139959335e+00,
    4.9694999695e+01,   -9.1712160110e+00,   -9.2347326279e+00,   -8.4040088654e+00,   -8.4131345749e+00,
    4.9696998596e+01,   -8.5186223984e+00,   -8.6037511826e+00,   -8.1211071014e+00,   -8.1326446533e+00,
    4.9700000763e+01,   -7.1347427368e+00,   -7.2401590347e+00,   -8.1511163712e+00,   -8.1925115585e+00,
    4.9701999664e+01,   -6.0751042366e+00,   -6.1864328384e+00,   -8.3968935013e+00,   -8.4696798325e+00,
    4.9705001831e+01,   -4.5898385048e+00,   -4.6996574402e+00,   -8.7964010239e+00,   -8.9192228317e+00,
    4.9707000732e+01,   -3.8820416927e+00,   -3.9836568832e+00,   -8.8396081924e+00,   -8.9897251129e+00,
    4.9709999084e+01,   -3.5098166466e+00,   -3.5888507366e+00,   -8.2341861725e+00,   -8.4061851501e+00,
    4.9712001801e+01,   -3.6971156597e+00,   -3.7570018768e+00,   -7.3384952545e+00,   -7.5103006363e+00,
    4.9715000153e+01,   -4.3439054489e+00,   -4.3766045570e+00,   -5.4674477577e+00,   -5.6196756363e+00,
    4.9716999054e+01,   -4.7652850151e+00,   -4.7863211632e+00,   -4.1321334839e+00,   -4.2626042366e+00,
    4.9720001221e+01,   -4.9596047401e+00,   -4.9791378975e+00,   -2.5086407661e+00,   -2.6036024094e+00,
    4.9722000122e+01,   -4.6409187317e+00,   -4.6689858437e+00,   -1.9005608559e+00,   -1.9777981043e+00,
    4.9724998474e+01,   -3.4153137207e+00,   -3.4607956409e+00,   -1.8037980795e+00,   -1.8765494823e+00,
    4.9727001190e+01,   -2.2167818546e+00,   -2.2686998844e+00,   -2.1550650597e+00,   -2.2435548306e+00,
    4.9729999542e+01,   -2.7941262722e-01,   -3.1958955526e-01,   -2.8734107018e+00,   -3.0115740299e+00,
    4.9731998444e+01,    8.2052743435e-01,    8.0734896660e-01,   -3.2015464306e+00,   -3.3847246170e+00,
    4.9735000610e+01,    1.8615890741e+00,    1.9166047573e+00,   -3.1044237614e+00,   -3.3589255810e+00,
    4.9736999512e+01,    2.1148111820e+00,    2.2276151180e+00,   -2.5666818619e+00,   -2.8626635075e+00,
    4.9740001678e+01,    1.9747636318e+00,    2.1765711308e+00,   -1.1735571623e+00,   -1.5108104944e+00,
    4.9742000580e+01,    1.6787140369e+00,    1.9313180447e+00,   -3.7639886141e-02,   -3.8421681523e-01,
    4.9744998932e+01,    1.2171896696e+00,    1.5192581415e+00,    1.5864709616e+00,    1.2545831203e+00,
    4.9747001648e+01,    1.0891584158e+00,    1.4011793137e+00,    2.4086894989e+00,    2.1035254002e+00,
    4.9750000000e+01,    1.3672003746e+00,    1.6589217186e+00,    3.0410068035e+00,    2.7941753864e+00,
    4.9751998901e+01,    1.8209354877e+00,    2.0812089443e+00,    3.0524065495e+00,    2.8511426449e+00,
    4.9755001068e+01,    2.6719126701e+00,    2.8743472099e+00,    2.6128318310e+00,    2.4791715145e+00,
    4.9756999969e+01,    3.1969695091e+00,    3.3641307354e+00,    2.1753337383e+00,    2.0802848339e+00,
    4.9759998322e+01,    3.6815764904e+00,    3.8152220249e+00,    1.5875138044e+00,    1.5333671570e+00,
    4.9762001038e+01,    3.7003402710e+00,    3.8288965225e+00,    1.3650621176e+00,    1.3254512548e+00,
    4.9764999390e+01,    3.1964383125e+00,    3.3420975208e+00,    1.3780952692e+00,    1.3441064358e+00,
    4.9766998291e+01,    2.5879008770e+00,    2.7557826042e+00,    1.5925060511e+00,    1.5550330877e+00,
    4.9770000458e+01,    1.5323053598e+00,    1.7352354527e+00,    2.0703775883e+00,    2.0246334076e+00,
    4.9771999359e+01,    8.0783599615e-01,    1.0281510353e+00,    2.3813660145e+00,    2.3326759338e+00,
    4.9775001526e+01,   -3.3454868197e-01,   -1.0355021060e-01,    2.6759183407e+00,    2.6320822239e+00,
    4.9777000427e+01,   -1.0703574419e+00,   -8.4567505121e-01,    2.6962196827e+00,    2.6640038490e+00,
    4.9779998779e+01,   -1.9199581146e+00,   -1.7288943529e+00,    2.4399244785e+00,    2.4400460720e+00,
    4.9782001495e+01,   -2.2747423649e+00,   -2.1205830574e+00,    2.1275947094e+00,    2.1587464809e+00,
    4.9784999847e+01,   -2.5389440060e+00,   -2.4527053833e+00,    1.5883085728e+00,    1.6747740507e+00,
    4.9786998749e+01,   -2.6450896263e+00,   -2.6041736603e+00,    1.2493263483e+00,    1.3726139069e+00,
    4.9790000916e+01,   -2.8787181377e+00,   -2.8931939602e+00,    8.1513857841e-01,    9.8301243782e-01,
    4.9791999817e+01,   -3.1133260727e+00,   -3.1529757977e+00,    5.7571709156e-01,    7.6232618093e-01,
    4.9794998169e+01,   -3.4996078014e+00,   -3.5600824356e+00,    2.9123225808e-01,    4.8694774508e-01,
    4.9797000885e+01,   -3.7217717171e+00,   -3.7863526344e+00,    1.7001640797e-01,    3.5883128643e-01,
    4.9799999237e+01,   -3.8806717396e+00,   -3.9427454472e+00,    1.1581372470e-01,    2.7857652307e-01,
    4.9801998138e+01,   -3.7809376717e+00,   -3.8422732353e+00,    1.3845957816e-01,    2.7949389815e-01,
    4.9805000305e+01,   -3.2333590984e+00,   -3.3058812618e+00,    1.7434401810e-01,    2.8835189342e-01,
    4.9806999207e+01,   -2.6320416927e+00,   -2.7223386765e+00,    1.5204319358e-01,    2.5595387816e-01,
    4.9810001373e+01,   -1.5888268948e+00,   -1.7168599367e+00,   -2.0303209312e-03,    9.9985376000e-02,
    4.9812000275e+01,   -9.4415044785e-01,   -1.1006966829e+00,   -1.9831776619e-01,   -8.9364297688e-02,
    4.9814998627e+01,   -1.7028859258e-01,   -3.6923950911e-01,   -5.9918534756e-01,   -4.6998277307e-01,
    4.9817001343e+01,    2.2939199209e-01,    5.0547369756e-03,   -8.6794161797e-01,   -7.2150975466e-01,
    4.9819999695e+01,    7.5920021534e-01,    5.0518745184e-01,   -1.1353405714e+00,   -9.6483594179e-01,
    4.9821998596e+01,    1.0951539278e+00,    8.2956355810e-01,   -1.1849470139e+00,   -1.0046736002e+00,
    4.9825000763e+01,    1.5936917067e+00,    1.3249593973e+00,   -1.1130970716e+00,   -9.3412935734e-01,
    4.9826999664e+01,    1.9973337650e+00,    1.7332901955e+00,   -1.0393278599e+00,   -8.7228280306e-01,
    4.9830001831e+01,    2.8970365524e+00,    2.6415367126e+00,   -9.7854810953e-01,   -8.4070128202e-01,
    4.9832000732e+01,    3.6787481308e+00,    3.4272775650e+00,   -9.4035905600e-01,   -8.2475233078e-01,
    4.9834999084e+01,    4.9220070839e+00,    4.6742391586e+00,   -7.2769618034e-01,   -6.4098215103e-01,
    4.9837001801e+01,    5.6849641800e+00,    5.4392542839e+00,   -3.9714077115e-01,   -3.2293060422e-01,
    4.9840000153e+01,    6.5932297707e+00,    6.3528838158e+00,    4.3635940552e-01,    5.0424522161e-01,
    4.9841999054e+01,    6.9829964638e+00,    6.7496871948e+00,    1.1771806479e+00,    1.2479027510e+00,
    4.9845001221e+01,    7.2727904320e+00,    7.0563378334e+00,    2.3808135986e+00,    2.4611117840e+00,
    4.9847000122e+01,    7.3642706871e+00,    7.1619319916e+00,    3.0949201584e+00,    3.1815969944e+00,
    4.9849998474e+01,    7.4111533165e+00,    7.2331585884e+00,    3.8668169975e+00,    3.9580771923e+00,
    4.9852001190e+01,    7.3583297729e+00,    7.1994018555e+00,    4.2010512352e+00,    4.2901463509e+00,
    4.9854999542e+01,    7.2233548164e+00,    7.0956416130e+00,    4.5714707375e+00,    4.6497025490e+00,
    4.9856998444e+01,    7.1316146851e+00,    7.0248632431e+00,    4.8088312149e+00,    4.8764019012e+00,
    4.9860000610e+01,    6.9230127335e+00,    6.8474373817e+00,    5.2166738510e+00,    5.2660994530e+00,
    4.9861999512e+01,    6.6987681389e+00,    6.6439642906e+00,    5.5040211678e+00,    5.5408501625e+00,
    4.9865001678e+01,    6.1458220482e+00,    6.1234016418e+00,    5.8790812492e+00,    5.8970317841e+00,
    4.9867000580e+01,    5.6857938766e+00,    5.6839857101e+00,    6.0411181450e+00,    6.0480127335e+00,
    4.9869998932e+01,    5.1016731262e+00,    5.1229333878e+00,    6.0923461914e+00,    6.0889396667e+00,
    4.9872001648e+01,    4.8529014587e+00,    4.8825507164e+00,    5.9974536896e+00,    5.9930057526e+00,
    4.9875000000e+01,    4.7159047127e+00,    4.7489013672e+00,    5.7160849571e+00,    5.7185740471e+00,
    4.9876998901e+01,    4.7571282387e+00,    4.7886385918e+00,    5.4816308022e+00,    5.4928135872e+00,
    4.9880001068e+01,    4.8305821419e+00,    4.8615527153e+00,    5.1149363518e+00,    5.1404876709e+00,
    4.9881999969e+01,    4.7838330269e+00,    4.8201851845e+00,    4.8704352379e+00,    4.9022126198e+00,
    4.9884998322e+01,    4.5110697746e+00,    4.5679330826e+00,    4.5276947021e+00,    4.5585446358e+00,
    4.9887001038e+01,    4.2172870636e+00,    4.2945685387e+00,    4.3444042206e+00,    4.3682932854e+00,
    4.9889999390e+01,    3.7973816395e+00,    3.9070308208e+00,    4.1744246483e+00,    4.1833848953e+00,
    4.9891998291e+01,    3.6543505192e+00,    3.7815740108e+00,    4.1586232185e+00,    4.1581487656e+00,
    4.9895000458e+01,    3.7227580547e+00,    3.8652405739e+00,    4.3364439011e+00,    4.3277678490e+00,
    4.9896999359e+01,    3.9740781784e+00,    4.1177010536e+00,    4.5915012360e+00,    4.5834465027e+00,
    4.9900001526e+01,    4.5863227844e+00,    4.7186160088e+00,    5.1234436035e+00,    5.1269369125e+00,
    4.9902000427e+01,    5.0298686028e+00,    5.1487736702e+00,    5.5364084244e+00,    5.5538358688e+00,
    4.9904998779e+01,    5.5644407272e+00,    5.6610007286e+00,    6.1738843918e+00,    6.2170372009e+00,
    4.9907001495e+01,    5.7411780357e+00,    5.8251748085e+00,    6.5577974319e+00,    6.6175236702e+00,
    4.9909999847e+01,    5.7379770279e+00,    5.8101935387e+00,    6.9451208115e+00,    7.0213718414e+00,
    4.9911998749e+01,    5.6474313736e+00,    5.7169461250e+00,    7.0048727989e+00,    7.0821571350e+00,
    4.9915000916e+01,    5.4821901321e+00,    5.5545306206e+00,    6.7555761337e+00,    6.8163304329e+00,
    4.9916999817e+01,    5.3776450157e+00,    5.4544606209e+00,    6.3939790726e+00,    6.4337258339e+00,
    4.9919998169e+01,    5.2185072899e+00,    5.3010344505e+00,    5.6914978027e+00,    5.6935348511e+00,
    4.9922000885e+01,    5.0343313217e+00,    5.1179475784e+00,    5.2390961647e+00,    5.2185955048e+00,
    4.9924999237e+01,    4.5227665901e+00,    4.6012139320e+00,    4.7598266602e+00,    4.7196197510e+00,
    4.9926998138e+01,    4.0524663925e+00,    4.1206932068e+00,    4.6032452583e+00,    4.5630531311e+00,
    4.9930000305e+01,    3.2424862385e+00,    3.2834348679e+00,    4.5244889259e+00,    4.5046114922e+00,
    4.9931999207e+01,    2.7354311943e+00,    2.7503416538e+00,    4.4364714622e+00,    4.4399724007e+00,
    4.9935001373e+01,    2.2274701595e+00,    2.1942162514e+00,    3.9786190987e+00,    4.0211544037e+00,
    4.9937000275e+01,    2.1224095821e+00,    2.0545315742e+00,    3.3562796116e+00,    3.4205651283e+00,
    4.9939998627e+01,    2.3706705570e+00,    2.2535922527e+00,    1.9553680420e+00,    2.0374162197e+00,
    4.9942001343e+01,    2.7711617947e+00,    2.6262371540e+00,    8.3389097452e-01,    9.1702151299e-01,
    4.9944999695e+01,    3.5324993134e+00,    3.3574879169e+00,   -8.1010454893e-01,   -7.3731470108e-01,
    4.9946998596e+01,    3.9986226559e+00,    3.8129689693e+00,   -1.6932442188e+00,   -1.6312761307e+00,
    4.9950000763e+01,    4.4162077904e+00,    4.2292218208e+00,   -2.4976739883e+00,   -2.4512701035e+00,
    4.9951999664e+01,    4.4193453789e+00,    4.2403168678e+00,   -2.6681866646e+00,   -2.6292343140e+00,
    4.9955001831e+01,    4.0520648956e+00,    3.8929734230e+00,   -2.4965209961e+00,   -2.4624981880e+00,
