acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    4.0700000525e-01,    3.7269094849e+02,   -4.1727954149e-01,    1.1875603027e+03,    7.5326721191e+02,
    4.0900000930e-01,    1.1108355713e+03,    7.4907904053e+02,    1.3170003662e+03,    9.1263989258e+02,
    4.1200000048e-01,    1.7735053711e+03,    1.5141271973e+03,    1.3447458496e+03,    1.0692370605e+03,
    4.1400000453e-01,    2.2544116211e+03,    2.1570944824e+03,    1.1933988037e+03,    1.1124479980e+03,
    4.1699999571e-01,    2.4265046387e+03,    2.5213071289e+03,    8.6818731689e+02,    1.0115882568e+03,
    4.1899999976e-01,    2.2978571777e+03,    2.5723002930e+03,    5.1077972412e+02,    8.5696771240e+02,
    4.2199999094e-01,    1.8433994141e+03,    2.2394765625e+03,    2.8579858398e+02,    7.5671679688e+02,
    4.2399999499e-01,    1.1584437256e+03,    1.5958457031e+03,    1.9875959778e+02,    6.9567065430e+02,
    4.2699998617e-01,    3.9754217529e+02,    7.6836077881e+02,    2.5829309082e+02,    6.5893988037e+02,
    4.2899999022e-01,   -2.5342143250e+02,   -3.5133495331e+01,    4.4774606323e+02,    6.6039477539e+02,
    4.3200001121e-01,   -6.3209912109e+02,   -6.2042181396e+02,    6.6894964600e+02,    6.4462127686e+02,
    4.3399998546e-01,   -7.3423999023e+02,   -9.2262432861e+02,    7.8225213623e+02,    5.4072039795e+02,
    4.3700000644e-01,   -5.7215728760e+02,   -8.9734991455e+02,    7.0156494141e+02,    3.2425701904e+02,
    4.3900001049e-01,   -3.0464898682e+02,   -6.8349822998e+02,    4.0937689209e+02,   -5.8453769684e+00,
    4.4200000167e-01,   -1.0079582214e+02,   -4.3867449951e+02,   -1.3327093506e+02,   -4.7995449829e+02,
    4.4400000572e-01,   -6.0021915436e+01,   -2.9225228882e+02,   -7.9280700684e+02,   -1.0038302002e+03,
    4.4699999690e-01,   -2.3639979553e+02,   -3.2058731079e+02,   -1.3879291992e+03,   -1.4284288330e+03,
    4.4900000095e-01,   -5.5007336426e+02,   -4.8088885498e+02,   -1.7799033203e+03,   -1.6567655029e+03,
    4.5199999213e-01,   -9.0460229492e+02,   -7.0949023438e+02,   -1.8563342285e+03,   -1.6121823730e+03,
    4.5399999619e-01,   -1.1993011475e+03,   -9.2642260742e+02,   -1.6767258301e+03,   -1.3702447510e+03,
    4.5699998736e-01,   -1.4193835449e+03,   -1.1402968750e+03,   -1.4269655762e+03,   -1.1332907715e+03,
    4.5899999142e-01,   -1.5992617188e+03,   -1.3799725342e+03,   -1.3605058594e+03,   -1.1395091553e+03,
    4.6200001240e-01,   -1.6870926514e+03,   -1.5880772705e+03,   -1.5129072266e+03,   -1.4153808594e+03,
    4.6399998665e-01,   -1.6294566650e+03,   -1.6754368896e+03,   -1.6284415283e+03,   -1.6771478271e+03,
    4.6700000763e-01,   -1.4141929932e+03,   -1.5915213623e+03,   -1.4680550537e+03,   -1.6561350098e+03,
    4.6900001168e-01,   -1.1207857666e+03,   -1.3865485840e+03,   -1.0577143555e+03,   -1.3492221680e+03,
    4.7200000286e-01,   -7.7067962646e+02,   -1.0591718750e+03,   -5.7039306641e+02,   -8.9767016602e+02,
    4.7400000691e-01,   -3.4708593750e+02,   -5.9883825684e+02,   -1.4121154785e+02,   -4.3545135498e+02,
    4.7699999809e-01,    1.1098587799e+02,   -5.0041999817e+01,    1.9988890076e+02,    2.4914596081e+00,
    4.7900000215e-01,    4.9267898560e+02,    4.4578338623e+02,    5.3767883301e+02,    4.6096234131e+02,
    4.8199999332e-01,    6.7414074707e+02,    7.3710626221e+02,    8.7176434326e+02,    9.0613189697e+02,
    4.8399999738e-01,    6.8017755127e+02,    8.2789093018e+02,    1.1265744629e+03,    1.2443491211e+03,
    4.8699998856e-01,    5.7644757080e+02,    7.6530731201e+02,    9.8507305908e+02,    1.1557452393e+03,
    4.8899999261e-01,    4.6374252319e+02,    6.5128350830e+02,    3.2481475830e+02,    5.2767584229e+02,
    4.9200001359e-01,    5.2935565186e+02,    6.6889099121e+02,   -3.1031808472e+02,   -1.1770565796e+02,
    4.9399998784e-01,    8.6886920166e+02,    9.2872802734e+02,   -2.2617541504e+02,   -9.8430854797e+01,
    4.9700000882e-01,    1.2602613525e+03,    1.2250716553e+03,    3.9968789673e+02,    4.2279660034e+02,
    4.9900001287e-01,    1.3131783447e+03,    1.1915030518e+03,    6.5278192139e+02,    5.8077246094e+02,
    5.0199997425e-01,    8.3003314209e+02,    6.5641210938e+02,    1.6744706726e+02,    4.3949295044e+01,
    5.0400000811e-01,   -3.4293846130e+01,   -2.1402407837e+02,   -6.8755865479e+02,   -8.1737976074e+02,
    5.0700002909e-01,   -9.9036297607e+02,   -1.1182117920e+03,   -1.4025933838e+03,   -1.4923165283e+03,
    5.0900000334e-01,   -1.6662210693e+03,   -1.7015992432e+03,   -1.6274267578e+03,   -1.6478229980e+03,
    5.1200002432e-01,   -1.9358576660e+03,   -1.8653068848e+03,   -1.5098916016e+03,   -1.4463192139e+03,
    5.1399999857e-01,   -2.0731767578e+03,   -1.9192243652e+03,   -1.6800318604e+03,   -1.5359932861e+03,
    5.1700001955e-01,   -2.2703193359e+03,   -2.0794438477e+03,   -2.3623193359e+03,   -2.1625317383e+03,
    5.1899999380e-01,   -2.5211145020e+03,   -2.3327646484e+03,   -3.0299982910e+03,   -2.8156708984e+03,
    5.2200001478e-01,   -2.6248591309e+03,   -2.4686931152e+03,   -2.9188679199e+03,   -2.7474868164e+03,
    5.2399998903e-01,   -2.3337514648e+03,   -2.2231303711e+03,   -1.7351938477e+03,   -1.6511235352e+03,
    5.2700001001e-01,   -1.4984218750e+03,   -1.4417552490e+03,    1.5788456726e+02,    1.3795082092e+02,
    5.2899998426e-01,   -2.4025213623e+02,   -2.3938810730e+02,    1.9715887451e+03,    1.8678750000e+03,
    5.3200000525e-01,    1.1982158203e+03,    1.1446534424e+03,    3.1518037109e+03,    3.0029416504e+03,
