acc                                                         
time,z_acceleration @ 7661001,z_acceleration @ 7661002,z_acceleration @ 7661003,z_acceleration @ 7661004,
    3.9700001478e-01,    1.9882052002e+03,    1.8099044189e+03,   -1.0642003174e+03,   -8.9487207031e+02,
    3.9899998903e-01,    2.1926882324e+03,    2.0742214355e+03,   -1.4103531494e+03,   -1.3185162354e+03,
    4.0200001001e-01,    1.8763674316e+03,    1.8407801514e+03,   -1.2956619873e+03,   -1.2947050781e+03,
    4.0400001407e-01,    1.4197255859e+03,    1.4639351807e+03,   -8.4911071777e+02,   -9.3027337646e+02,
    4.0700000525e-01,    1.0871522217e+03,    1.1879133301e+03,   -1.9887599182e+02,   -3.3597500610e+02,
    4.0900000930e-01,    9.1005816650e+02,    1.0391171875e+03,    5.1040954590e+02,    3.4847457886e+02,
    4.1200000048e-01,    7.9701049805e+02,    9.2253784180e+02,    1.1977276611e+03,    1.0490328369e+03,
    4.1400000453e-01,    5.9454003906e+02,    6.9408337402e+02,    1.8388034668e+03,    1.7342941895e+03,
    4.1699999571e-01,    3.0214898682e+02,    3.5731878662e+02,    2.3181271973e+03,    2.2834995117e+03,
    4.1899999976e-01,    6.2726718903e+01,    6.4036178589e+01,    2.5421198730e+03,    2.5872641602e+03,
    4.2199999094e-01,    7.7371826172e+01,    2.3455274582e+01,    2.3495693359e+03,    2.4669665527e+03,
    4.2399999499e-01,    2.8196490479e+02,    1.8448733521e+02,    1.7922027588e+03,    1.9580472412e+03,
    4.2699998617e-01,    5.7591033936e+02,    4.6380752563e+02,    1.0070119019e+03,    1.1775346680e+03,
    4.2899999022e-01,    8.8708459473e+02,    7.9118420410e+02,    2.0539204407e+02,    3.3777371216e+02,
    4.3200001121e-01,    1.0302823486e+03,    9.7937860107e+02,   -3.7870230103e+02,   -3.1866720581e+02,
    4.3399998546e-01,    8.7813146973e+02,    8.8315136719e+02,   -6.4270202637e+02,   -6.6170355225e+02,
    4.3700000644e-01,    4.0356143188e+02,    4.5720269775e+02,   -5.4769219971e+02,   -6.2761529541e+02,
    4.3900001049e-01,   -2.9261798096e+02,   -2.0782473755e+02,   -2.5039282227e+02,   -3.6291033936e+02,
    4.4200000167e-01,   -1.1427604980e+03,   -1.0488685303e+03,    8.1428161621e+01,   -3.1972251892e+01,
    4.4400000572e-01,   -1.9363887939e+03,   -1.8518525391e+03,    2.7858502197e+02,    1.8603791809e+02,
    4.4699999690e-01,   -2.4100998535e+03,   -2.3544409180e+03,    2.0382751465e+02,    1.4950015259e+02,
    4.4900000095e-01,   -2.4902561035e+03,   -2.4758166504e+03,   -9.3781433105e+01,   -1.0182568359e+02,
    4.5199999213e-01,   -2.1572878418e+03,   -2.1896254883e+03,   -5.1574078369e+02,   -4.7592514038e+02,
    4.5399999619e-01,   -1.6176691895e+03,   -1.6916770020e+03,   -9.0157055664e+02,   -8.2008111572e+02,
    4.5699998736e-01,   -1.2303018799e+03,   -1.3262390137e+03,   -1.1292836914e+03,   -1.0225330811e+03,
    4.5899999142e-01,   -1.3277352295e+03,   -1.4177070312e+03,   -1.1523946533e+03,   -1.0423548584e+03,
    4.6200001240e-01,   -1.9221618652e+03,   -1.9768320312e+03,   -9.5175219727e+02,   -8.6503051758e+02,
    4.6399998665e-01,   -2.5019450684e+03,   -2.5119750977e+03,   -6.7651831055e+02,   -6.2917065430e+02,
    4.6700000763e-01,   -2.5602158203e+03,   -2.5380578613e+03,   -5.1958496094e+02,   -5.1481964111e+02,
    4.6900001168e-01,   -2.0576816406e+03,   -2.0246336670e+03,   -5.4812579346e+02,   -5.7757159424e+02,
    4.7200000286e-01,   -1.2488760986e+03,   -1.2229913330e+03,   -6.4014080811e+02,   -6.8974298096e+02,
    4.7400000691e-01,   -4.4790051270e+02,   -4.3666998291e+02,   -5.9801226807e+02,   -6.5387750244e+02,
    4.7699999809e-01,    2.4379096985e+02,    2.3781875610e+02,   -3.7970037842e+02,   -4.2733694458e+02,
    4.7900000215e-01,    9.3676538086e+02,    9.1344641113e+02,   -1.5973226929e+02,   -1.9105781555e+02,
    4.8199999332e-01,    1.6151816406e+03,    1.5782995605e+03,   -8.2740669250e+01,   -9.4880630493e+01,
    4.8399999738e-01,    2.1126901855e+03,    2.0701235352e+03,   -9.9003158569e+01,   -9.2872543335e+01,
    4.8699998856e-01,    1.8452808838e+03,    1.8175312500e+03,    4.7244392395e+01,    6.6953987122e+01,
    4.8899999261e-01,    6.1688507080e+02,    6.2602716064e+02,    4.9203033447e+02,    5.1865893555e+02,
    4.9200001359e-01,   -7.1966595459e+02,   -6.6994268799e+02,    1.0543114014e+03,    1.0778466797e+03,
    4.9399998784e-01,   -1.0001767578e+03,   -9.3087280273e+02,    1.3951911621e+03,    1.4062700195e+03,
    4.9700000882e-01,   -3.2985272217e+02,   -2.6248785400e+02,    1.3155438232e+03,    1.3037312012e+03,
    4.9900001287e-01,    2.0291507721e+01,    8.7422096252e+01,    9.2661663818e+02,    8.8415698242e+02,
    5.0199997425e-01,   -4.2583633423e+02,   -3.5176184082e+02,    2.4503651428e+02,    1.7081520081e+02,
    5.0400000811e-01,   -1.1786363525e+03,   -1.1022303467e+03,   -7.0457183838e+02,   -8.0197619629e+02,
    5.0700002909e-01,   -1.5884978027e+03,   -1.5292022705e+03,   -1.8058319092e+03,   -1.9069703369e+03,
    5.0900000334e-01,   -1.3468496094e+03,   -1.3231673584e+03,   -2.7405378418e+03,   -2.8267602539e+03,
    5.1200002432e-01,   -8.2775781250e+02,   -8.3884814453e+02,   -3.1999526367e+03,   -3.2621691895e+03,
    5.1399999857e-01,   -9.3900878906e+02,   -9.5728637695e+02,   -3.1823273926e+03,   -3.2278664551e+03,
    5.1700001955e-01,   -1.9505821533e+03,   -1.9429046631e+03,   -2.8362841797e+03,   -2.8775585938e+03,
    5.1899999380e-01,   -2.9620407715e+03,   -2.9259946289e+03,   -2.5528037109e+03,   -2.5916437988e+03,
    5.2200001478e-01,   -2.8115583496e+03,   -2.7799665527e+03,   -2.5775595703e+03,   -2.6016960449e+03,
    5.2399998903e-01,   -1.1551441650e+03,   -1.1676906738e+03,   -2.7385895996e+03,   -2.7325683594e+03,
    5.2700001001e-01,    1.2957913818e+03,    1.2230108643e+03,   -2.5353066406e+03,   -2.4908762207e+03,
    5.2899998426e-01,    3.3116464844e+03,    3.1980546875e+03,   -1.5836148682e+03,   -1.5048177490e+03,
    5.3200000525e-01,    4.1447368164e+03,    4.0334951172e+03,    1.5520594788e+02,    2.5140840149e+02,
    5.3399997950e-01,    4.1788012695e+03,    4.1017719727e+03,    2.0332994385e+03,    2.1262451172e+03,
    5.3700000048e-01,    3.7881760254e+03,    3.7619860840e+03,    3.3159348145e+03,    3.3838415527e+03,
    5.3899997473e-01,    2.7636560059e+03,    2.7971816406e+03,    3.7317880859e+03,    3.7599284668e+03,
    5.4199999571e-01,    1.2064145508e+03,    1.2984223633e+03,    3.3009104004e+03,    3.2809895020e+03,
    5.4400002956e-01,    2.0447848511e+02,    3.3159683228e+02,    2.4272187500e+03,    2.3616252441e+03,
    5.4699999094e-01,    6.4190344238e+02,    7.6236096191e+02,    1.4821374512e+03,    1.3838767090e+03,
    5.4900002480e-01,    2.0511240234e+03,    2.1350390625e+03,    8.0240026855e+02,    6.8943957520e+02,
    5.5199998617e-01,    3.3631374512e+03,    3.4014938965e+03,    4.7940112305e+02,    3.7285028076e+02,
    5.5400002003e-01,    3.8090646973e+03,    3.8115661621e+03,    3.1086938477e+02,    2.2567002869e+02,
    5.5699998140e-01,    3.1364492188e+03,    3.1216999512e+03,    8.5385421753e+01,    3.0512435913e+01,
    5.5900001526e-01,    1.6111759033e+03,    1.5979884033e+03,   -2.5737976074e+02,   -2.8252807617e+02,
    5.6199997663e-01,   -4.4307211304e+02,   -4.3768487549e+02,   -5.4509478760e+02,   -5.4713751221e+02,
    5.6400001049e-01,   -2.4383752441e+03,   -2.4086701660e+03,   -6.1647125244e+02,   -6.0330181885e+02,
    5.6699997187e-01,   -3.5838691406e+03,   -3.5402111816e+03,   -4.7015814209e+02,   -4.5028860474e+02,
    5.6900000572e-01,   -3.6571511230e+03,   -3.6174282227e+03,   -2.0699989319e+02,   -1.8568518066e+02,
    5.7200002670e-01,   -2.8516984863e+03,   -2.8334821777e+03,    7.9788322449e+01,    1.0073477936e+02,
    5.7400000095e-01,   -1.9028488770e+03,   -1.9131569824e+03,    3.3951831055e+02,    3.6395776367e+02,
    5.7700002193e-01,   -1.3295727539e+03,   -1.3681134033e+03,    5.2397302246e+02,    5.6088397217e+02,
    5.7899999619e-01,   -1.1612084961e+03,   -1.2252961426e+03,    6.4708020020e+02,    7.0570947266e+02,
    5.8200001717e-01,   -1.1675482178e+03,   -1.2547896729e+03,    7.3096850586e+02,    8.1833624268e+02,
    5.8399999142e-01,   -1.0990754395e+03,   -1.2049130859e+03,    7.8212701416e+02,    8.9598693848e+02,
    5.8700001240e-01,   -9.1781860352e+02,   -1.0293474121e+03,    7.8224041748e+02,    9.0755554199e+02,
    5.8899998665e-01,   -5.7158996582e+02,   -6.7432971191e+02,    6.8156787109e+02,    7.9704205322e+02,
